gap_rank,approved_symbol,approved_name,target_id,biotype,association_score,literature_mentions,trial_mentions,literature_documents_mentioned,trial_documents_mentioned,literature_to_trial_gap_signal,evidence_strength_norm,literature_signal_norm,trial_signal_norm,underexploration_norm,literature_trial_gap_norm,gap_score,conservative_gap_score,gap_category,gap_interpretation_tier,text_coverage_status,symbol_ambiguity_flag,mention_match_quality,interpretation_note
288,ZNF652,zinc finger protein 652,ENSG00000198740,protein_coding,0.383294799860903,0,0,0,0,0,0.09764525778129451,0.0,0.0,1.0,0.0,0.039058,0.048823,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
289,PFKP,"phosphofructokinase, platelet",ENSG00000067057,protein_coding,0.3831423645300136,0,0,0,0,0,0.0973624496314045,0.0,0.0,1.0,0.0,0.038945,0.048681,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
290,PTPRA,protein tyrosine phosphatase receptor type A,ENSG00000132670,protein_coding,0.3829210564298622,0,0,0,0,0,0.09695186414578039,0.0,0.0,1.0,0.0,0.038781,0.048476,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
291,ZKSCAN1,zinc finger with KRAB and SCAN domains 1,ENSG00000106261,protein_coding,0.3827952299673144,0,0,0,0,0,0.0967184225356712,0.0,0.0,1.0,0.0,0.038687,0.048359,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
292,FOSL1,"FOS like 1, AP-1 transcription factor subunit",ENSG00000175592,protein_coding,0.3823325823443008,0,0,0,0,0,0.09586008793861889,0.0,0.0,1.0,0.0,0.038344,0.04793,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
293,GOT1,glutamic-oxaloacetic transaminase 1,ENSG00000120053,protein_coding,0.3820963803324482,0,0,0,0,0,0.09542187027882454,0.0,0.0,1.0,0.0,0.038169,0.047711,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
294,BRSK2,BR serine/threonine kinase 2,ENSG00000174672,protein_coding,0.3816725508350581,0,0,0,0,0,0.09463555364654275,0.0,0.0,1.0,0.0,0.037854,0.047318,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
295,MS4A6E,membrane spanning 4-domains A6E,ENSG00000166926,protein_coding,0.3814978751149414,0,0,0,0,0,0.09431148364945818,0.0,0.0,1.0,0.0,0.037725,0.047156,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
296,STAT4,signal transducer and activator of transcription 4,ENSG00000138378,protein_coding,0.3812122324405845,0,0,0,0,0,0.09378154038897402,0.0,0.0,1.0,0.0,0.037513,0.046891,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
297,NR3C1,nuclear receptor subfamily 3 group C member 1,ENSG00000113580,protein_coding,0.3812131987277117,0,0,0,0,0,0.09378333310902853,0.0,0.0,1.0,0.0,0.037513,0.046892,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
298,LILRB2,leukocyte immunoglobulin like receptor B2,ENSG00000131042,protein_coding,0.3802186674438049,0,0,0,0,0,0.09193821261912383,0.0,0.0,1.0,0.0,0.036775,0.045969,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
299,ULK4,unc-51 like kinase 4,ENSG00000168038,protein_coding,0.380090299011133,0,0,0,0,0,0.091700054977215,0.0,0.0,1.0,0.0,0.03668,0.04585,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
300,CAPN1,calpain 1,ENSG00000014216,protein_coding,0.3789290150313411,0,0,0,0,0,0.08954556381098955,0.0,0.0,1.0,0.0,0.035818,0.044773,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
301,TTK,TTK protein kinase,ENSG00000112742,protein_coding,0.3779085514517349,0,0,0,0,0,0.08765233200380462,0.0,0.0,1.0,0.0,0.035061,0.043826,Low gap signal,Checked-zero text signal,checked_zero_mentions,moderate,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
302,SREBF1,sterol regulatory element binding transcription factor 1,ENSG00000072310,protein_coding,0.3777040188935435,0,0,0,0,0,0.0872728696177758,0.0,0.0,1.0,0.0,0.034909,0.043636,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
303,CDC25A,cell division cycle 25A,ENSG00000164045,protein_coding,0.3769139126634551,0,0,0,0,0,0.08580701206464714,0.0,0.0,1.0,0.0,0.034323,0.042904,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
304,EMC4,ER membrane protein complex subunit 4,ENSG00000128463,protein_coding,0.3768973652072784,0,0,0,0,0,0.08577631212494552,0.0,0.0,1.0,0.0,0.034311,0.042888,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
305,SPTLC2,serine palmitoyltransferase long chain base subunit 2,ENSG00000100596,protein_coding,0.37642395557408,0,0,0,0,0,0.08489801113183715,0.0,0.0,1.0,0.0,0.033959,0.042449,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
306,PTGS1,prostaglandin-endoperoxide synthase 1,ENSG00000095303,protein_coding,0.3763279919860416,0,0,0,0,0,0.08471997310986679,0.0,0.0,1.0,0.0,0.033888,0.04236,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
307,ACSL4,acyl-CoA synthetase long chain family member 4,ENSG00000068366,protein_coding,0.3761935696288,0,0,0,0,0,0.08447058382502359,0.0,0.0,1.0,0.0,0.033788,0.042235,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
308,B4GALT1,"beta-1,4-galactosyltransferase 1",ENSG00000086062,protein_coding,0.3761302982952405,0,0,0,0,0,0.08435319864482527,0.0,0.0,1.0,0.0,0.033741,0.042177,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
309,NGLY1,N-glycanase 1,ENSG00000151092,protein_coding,0.3760521487473967,0,0,0,0,0,0.08420821041334703,0.0,0.0,1.0,0.0,0.033683,0.042104,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
310,HTR1B,5-hydroxytryptamine receptor 1B,ENSG00000135312,protein_coding,0.3758601907209984,0,0,0,0,0,0.08385207713384102,0.0,0.0,1.0,0.0,0.033541,0.041926,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
311,SLC26A1,solute carrier family 26 member 1,ENSG00000145217,protein_coding,0.375289443952889,0,0,0,0,0,0.0827931898233798,0.0,0.0,1.0,0.0,0.033117,0.041397,Low gap signal,Checked-zero text signal,checked_zero_mentions,low,not_detected,"Not detected in literature or trial text in this corpus. This is a lexical absence — the gene symbol was not found as a standalone token. The target may be referenced via protein name, drug name, or pathway, or may simply not appear in this sample of 478 papers and 1,000 trials."
